"ID","SITE_ID","latitude","longitude","StartYr","EndYr","Month","species","speciesCategory","equipment","SST","SST_StdDev","BATHY"
1134,"PSTO916",43.73375,-70.1624,2016,2016,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","shellfish spat collectors and long line collectors",19.21,NA,-11.67
1135,"PSTO916",43.73375,-70.1624,2016,2016,"Jan","Blue Mussels (Mytilus edulis)","ShellFish","shellfish spat collectors and long line collectors",2.26,NA,-11.67
1136,"PSTO916",43.73375,-70.1624,2016,2016,"Jul","Blue Mussels (Mytilus edulis)","ShellFish","shellfish spat collectors and long line collectors",20.13,1.91,-11.67
1137,"REGO214",44.40258,-68.7026,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Soft mesh bags, free planting on bottom, and bottom antipredator netting",24.67,NA,NA
1138,"REY08",44.44288,-68.7244,2008,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays & overwintering cages",20.25,NA,-0.1
1139,"ROGE115",43.79481,-69.953,2015,2016,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",9.26,3.69,-3.02
1140,"ROGE115",43.79481,-69.953,2015,2016,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",20.97,NA,-3.02
1141,"ROGE115",43.79481,-69.953,2015,2016,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",0.83,NA,-3.02
1142,"ROGE115",43.79481,-69.953,2015,2016,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",19.21,4.02,-3.02
1143,"ROGE115",43.79481,-69.953,2015,2016,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",7.72,4.02,-3.02
1144,"ROGE115",43.79481,-69.953,2015,2016,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",14.21,NA,-3.02
1145,"ROGE115",43.79481,-69.953,2015,2016,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",22.19,NA,-3.02
1146,"ROGE215",43.79495,-69.953,2015,2016,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",9.26,3.69,-3.02
1147,"ROGE215",43.79495,-69.953,2015,2016,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",20.97,NA,-3.02
1148,"ROGE215",43.79495,-69.953,2015,2016,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",0.83,NA,-3.02
1149,"ROGE215",43.79495,-69.953,2015,2016,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",19.21,4.02,-3.02
1150,"ROGE215",43.79495,-69.953,2015,2016,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",7.72,4.02,-3.02
1151,"ROGE215",43.79495,-69.953,2015,2016,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",14.21,NA,-3.02
1152,"ROGE215",43.79495,-69.953,2015,2016,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",22.19,NA,-3.02
1153,"ROGE315",43.79522,-69.9529,2015,2016,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",9.04,3.46,-2.6
1154,"ROGE315",43.79522,-69.9529,2015,2016,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",20.92,NA,-2.6
1155,"ROGE315",43.79522,-69.9529,2015,2016,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",0.92,NA,-2.6
1156,"ROGE315",43.79522,-69.9529,2015,2016,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",18.98,4,-2.6
1157,"ROGE315",43.79522,-69.9529,2015,2016,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",7.91,3.85,-2.6
1158,"ROGE315",43.79522,-69.9529,2015,2016,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",14.3,NA,-2.6
1159,"ROGE315",43.79522,-69.9529,2015,2016,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",22.13,NA,-2.6
1160,"ROGE415",43.79556,-69.9529,2015,2016,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",8.86,3.3,-2.6
1161,"ROGE415",43.79556,-69.9529,2015,2016,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",20.92,NA,-2.6
1162,"ROGE415",43.79556,-69.9529,2015,2016,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",1.04,NA,-2.6
1163,"ROGE415",43.79556,-69.9529,2015,2016,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",18.6,3.99,-2.6
1164,"ROGE415",43.79556,-69.9529,2015,2016,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",8.21,3.55,-2.6
1165,"ROGE415",43.79556,-69.9529,2015,2016,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",14.42,NA,-2.6
1166,"ROGE415",43.79556,-69.9529,2015,2016,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks, soft bags, and moorings",22.06,NA,-2.6
1167,"RSMI116",44.44872,-68.3459,2016,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","collecting mussel seed on ropes",18.16,NA,-1.36
1168,"RSMI216",44.449,-68.3459,2016,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","collecting mussel seed on ropes",18.28,NA,-1.38
1169,"RSMI316",44.44925,-68.3458,2016,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","collecting mussel seed on ropes",18.4,NA,-1.37
1170,"RSMI416",44.44953,-68.3457,2016,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","collecting mussel seed on ropes",18.52,NA,-1.38
1171,"RVAC116",43.87619,-69.8913,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.36,NA,-1.46
1172,"RVAC116",43.87619,-69.8913,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.53,NA,-1.46
1173,"RVAC116",43.87619,-69.8913,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.25,NA,-1.46
1174,"RVAC116",43.87619,-69.8913,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.34,NA,-1.46
1175,"RVAC216",43.87266,-69.8925,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.36,NA,-0.91
1176,"RVAC216",43.87266,-69.8925,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.16,NA,-0.91
1177,"RVAC216",43.87266,-69.8925,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.54,NA,-0.91
1178,"RVAC216",43.87266,-69.8925,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.01,2.79,-0.91
1179,"RVAC316",43.87619,-69.8911,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.36,NA,-1.98
1180,"RVAC316",43.87619,-69.8911,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.53,NA,-1.98
1181,"RVAC316",43.87619,-69.8911,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.25,NA,-1.98
1182,"RVAC316",43.87619,-69.8911,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.34,NA,-1.98
1183,"RVAC416",43.87619,-69.8912,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.36,NA,-1.81
1184,"RVAC416",43.87619,-69.8912,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.53,NA,-1.81
1185,"RVAC416",43.87619,-69.8912,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.25,NA,-1.81
1186,"RVAC416",43.87619,-69.8912,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.34,NA,-1.81
1187,"SBEL116",43.84583,-69.6292,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",6.81,NA,-7.2
1188,"SBEL116",43.84583,-69.6292,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",19.61,0.24,-7.2
1189,"SBEL116",43.84583,-69.6292,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",4.04,NA,-7.2
1190,"SBEL116",43.84583,-69.6292,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",19.61,1.33,-7.2
1191,"SBEL116",43.84583,-69.6292,2016,2017,"Jun","Alaria Kelp (Alaria esculenta);C. crispus;Green Sea Urchin (S. droebachiensis);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg, Urchin","lantern nets and/or pearl nets; marine algae",17.19,NA,-7.2
1192,"SCAN116",43.81661,-69.908,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",7.53,NA,-1.86
1193,"SCAN116",43.81661,-69.908,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",22.72,NA,-1.86
1194,"SCAN116",43.81661,-69.908,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",1.64,NA,-1.86
1195,"SEW210",43.7351,-69.8479,2010,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",16.55,0.76,NA
1196,"SEW210",43.7351,-69.8479,2010,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",29.63,NA,NA
1197,"SEW210",43.7351,-69.8479,2010,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",1.5,NA,NA
1198,"SEW210",43.7351,-69.8479,2010,2017,"May","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",14.5,NA,NA
1199,"SEW210",43.7351,-69.8479,2010,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",8.43,2.91,NA
1200,"SEW210",43.7351,-69.8479,2010,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",15.95,1.5,NA
1201,"SEW210",43.7351,-69.8479,2010,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","OysterGro cages, floating trays",15.38,NA,NA
1202,"SEW413",43.72715,-69.8495,2013,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",12.89,5.05,-0.52
1203,"SEW413",43.72715,-69.8495,2013,2017,"Aug","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",22.09,0.23,-0.52
1204,"SEW413",43.72715,-69.8495,2013,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",2.73,NA,-0.52
1205,"SEW413",43.72715,-69.8495,2013,2017,"Jul","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",23.96,4.29,-0.52
1206,"SEW413",43.72715,-69.8495,2013,2017,"Jun","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",17.98,NA,-0.52
1207,"SEW413",43.72715,-69.8495,2013,2017,"Mar","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",0.96,NA,-0.52
1208,"SEW413",43.72715,-69.8495,2013,2017,"May","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",13.51,NA,-0.52
1209,"SEW413",43.72715,-69.8495,2013,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",7.85,3.55,-0.52
1210,"SEW413",43.72715,-69.8495,2013,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",15.93,1.09,-0.52
1211,"SEW413",43.72715,-69.8495,2013,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Oyster cages and bags",19.64,6.03,-0.52
1212,"SEW515",43.73721,-69.8461,2015,2017,"Apr","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Tray racks, soft mesh bags, and moorings.",17.43,NA,NA
1213,"SEW515",43.73721,-69.8461,2015,2017,"Jan","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Tray racks, soft mesh bags, and moorings.",2.7,NA,NA
1214,"SEW515",43.73721,-69.8461,2015,2017,"Nov","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Tray racks, soft mesh bags, and moorings.",8.16,3.3,NA
1215,"SEW515",43.73721,-69.8461,2015,2017,"Oct","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Tray racks, soft mesh bags, and moorings.",15.63,NA,NA
1216,"SEW515",43.73721,-69.8461,2015,2017,"Sep","American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish","Tray racks, soft mesh bags, and moorings.",24.98,NA,NA
1217,"SHAW114",43.90967,-69.5674,2014,2017,"Apr","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",9.05,1.3,-13.16
1218,"SHAW114",43.90967,-69.5674,2014,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",20.29,0.34,-13.16
1219,"SHAW114",43.90967,-69.5674,2014,2017,"Jan","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",2.69,NA,-13.16
1220,"SHAW114",43.90967,-69.5674,2014,2017,"Jul","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",20.41,NA,-13.16
1221,"SHAW114",43.90967,-69.5674,2014,2017,"Jun","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",16.03,NA,-13.16
1222,"SHAW114",43.90967,-69.5674,2014,2017,"Mar","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",0.96,NA,-13.16
1223,"SHAW114",43.90967,-69.5674,2014,2017,"May","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",11.93,NA,-13.16
1224,"SHAW114",43.90967,-69.5674,2014,2017,"Nov","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",8.71,3.12,-13.16
1225,"SHAW114",43.90967,-69.5674,2014,2017,"Oct","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",14.48,NA,-13.16
1226,"SHAW114",43.90967,-69.5674,2014,2017,"Sep","Blue Mussels (Mytilus edulis)","ShellFish","Shellfish raft",18.03,4.48,-13.16
1227,"SHAW214",43.90967,-69.5675,2014,2017,"Apr","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",9.05,1.3,-13.81
1228,"SHAW214",43.90967,-69.5675,2014,2017,"Aug","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",20.29,0.34,-13.81
1229,"SHAW214",43.90967,-69.5675,2014,2017,"Jan","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",2.69,NA,-13.81
1230,"SHAW214",43.90967,-69.5675,2014,2017,"Jul","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",20.41,NA,-13.81
1231,"SHAW214",43.90967,-69.5675,2014,2017,"Jun","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",16.03,NA,-13.81
1232,"SHAW214",43.90967,-69.5675,2014,2017,"Mar","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",0.96,NA,-13.81
1233,"SHAW214",43.90967,-69.5675,2014,2017,"May","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",11.93,NA,-13.81
1234,"SHAW214",43.90967,-69.5675,2014,2017,"Nov","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",8.71,3.12,-13.81
1235,"SHAW214",43.90967,-69.5675,2014,2017,"Oct","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",14.48,NA,-13.81
1236,"SHAW214",43.90967,-69.5675,2014,2017,"Sep","Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg","Shellfish raft",18.03,4.48,-13.81
1237,"SIM204",44.03271,-69.534,2004,2015,"Apr","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Upwellers (2)",19.27,1.9,-1.53
1238,"SIM204",44.03271,-69.534,2004,2015,"Mar","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Upwellers (2)",2.03,NA,-1.53
1239,"SIM204",44.03271,-69.534,2004,2015,"Nov","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Upwellers (2)",2.98,NA,-1.53
1240,"SIM312",43.91042,-69.8697,2012,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Upwellers (2)",-0.85,NA,-0.74
1241,"SIM312",43.91042,-69.8697,2012,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Upwellers (2)",2.09,NA,-0.74
1242,"SIM412",43.91036,-69.8697,2012,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Upwellers (2)",-0.85,NA,-0.74
1243,"SIM412",43.91036,-69.8697,2012,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Upwellers (2)",2.09,NA,-0.74
1244,"SMIT116",44.25309,-68.25622,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",16.24,NA,-0.16
1245,"STEV108",43.78512,-70.1089,2008,2015,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",10.56,1.88,-0.28
1246,"STEV108",43.78512,-70.1089,2008,2015,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",18.39,NA,-0.28
1247,"STEV108",43.78512,-70.1089,2008,2015,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",24.52,0.12,-0.28
1248,"STEV108",43.78512,-70.1089,2008,2015,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",0.83,NA,-0.28
1249,"STEV108",43.78512,-70.1089,2008,2015,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",12.98,NA,-0.28
1250,"STEV108",43.78512,-70.1089,2008,2015,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",8.39,3.15,-0.28
1251,"STEV108",43.78512,-70.1089,2008,2015,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",15.19,1.47,-0.28
1252,"STEV108",43.78512,-70.1089,2008,2015,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",18.94,5.03,-0.28
1253,"STEV208",43.78512,-70.1093,2008,2015,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",10.51,1.9,-0.34
1254,"STEV208",43.78512,-70.1093,2008,2015,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",18.33,NA,-0.34
1255,"STEV208",43.78512,-70.1093,2008,2015,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",24.4,0.01,-0.34
1256,"STEV208",43.78512,-70.1093,2008,2015,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",0.84,NA,-0.34
1257,"STEV208",43.78512,-70.1093,2008,2015,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",12.95,NA,-0.34
1258,"STEV208",43.78512,-70.1093,2008,2015,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",8.43,3.15,-0.34
1259,"STEV208",43.78512,-70.1093,2008,2015,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",15.17,1.43,-0.34
1260,"STEV208",43.78512,-70.1093,2008,2015,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",18.89,4.92,-0.34
1261,"STEV308",43.79422,-70.1404,2008,2015,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",11.16,0.27,-1.56
1262,"STEV308",43.79422,-70.1404,2008,2015,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",22.09,NA,-1.56
1263,"STEV308",43.79422,-70.1404,2008,2015,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",25.96,NA,-1.56
1264,"STEV308",43.79422,-70.1404,2008,2015,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",0.55,NA,-1.56
1265,"STEV308",43.79422,-70.1404,2008,2015,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",14.11,NA,-1.56
1266,"STEV308",43.79422,-70.1404,2008,2015,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",6.11,4.55,-1.56
1267,"STEV308",43.79422,-70.1404,2008,2015,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",15.63,1.69,-1.56
1268,"STEV308",43.79422,-70.1404,2008,2015,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags",19.91,5.64,-1.56
1269,"STEV409",44.02598,-69.6144,2009,2015,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",17.27,1.04,-0.1
1270,"STEV409",44.02598,-69.6144,2009,2015,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",21.45,NA,-0.1
1271,"STEV409",44.02598,-69.6144,2009,2015,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",28.92,1.98,-0.1
1272,"STEV409",44.02598,-69.6144,2009,2015,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",0.1,NA,-0.1
1273,"STEV409",44.02598,-69.6144,2009,2015,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",15.9,NA,-0.1
1274,"STEV409",44.02598,-69.6144,2009,2015,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",6.46,5.89,-0.1
1275,"STEV409",44.02598,-69.6144,2009,2015,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",16.02,2.66,-0.1
1276,"STEV409",44.02598,-69.6144,2009,2015,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","ADPI bags and soft bags (85)",19.77,7.63,-0.1
1277,"STOL114",43.8321,-69.7362,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",11.24,2.94,-0.77
1278,"STOL114",43.8321,-69.7362,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",20.69,NA,-0.77
1279,"STOL114",43.8321,-69.7362,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",2.52,NA,-0.77
