"ID","SITE_ID","LATITUDE","LONGITUDE","Month","species","equipment","SST_Mean","SST_StdDev","BATHY"
653,"JAM309",43.94739,-69.7111,"Aug","ShellFish","Upweller",24.701,2.13263405205863,NA
654,"JAM309",43.94739,-69.7111,"Jan","ShellFish","Upweller",-0.254,NA,NA
655,"JAM309",43.94739,-69.7111,"Jul","ShellFish","Upweller",31.279,2.2811264761078,NA
656,"JAM309",43.94739,-69.7111,"Mar","ShellFish","Upweller",-0.478,NA,NA
657,"JAM309",43.94739,-69.7111,"May","ShellFish","Upweller",15.778,NA,NA
658,"JAM309",43.94739,-69.7111,"Nov","ShellFish","Upweller",5.88,5.62998419180729,NA
659,"JAM309",43.94739,-69.7111,"Oct","ShellFish","Upweller",16.1666666666667,2.58826994985711,NA
660,"JAM309",43.94739,-69.7111,"Sep","ShellFish","Upweller",20.052,7.96909342397239,NA
661,"JFOG115",44.43112,-68.3516,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.292,1.1299566363361,-3.0407
662,"JFOG115",44.43112,-68.3516,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.165,NA,-3.0407
663,"JFOG115",44.43112,-68.3516,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.421,0.207889393668845,-3.0407
664,"JFOG115",44.43112,-68.3516,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.71,NA,-3.0407
665,"JFOG315",44.42927,-68.3461,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.576,1.03803275478185,-2.3114
666,"JFOG315",44.42927,-68.3461,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.155,NA,-2.3114
667,"JFOG315",44.42927,-68.3461,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.5375,0.989242386879978,-2.3114
668,"JFOG315",44.42927,-68.3461,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.888,NA,-2.3114
669,"JFOG415",44.42765,-68.3445,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.4975,1.07126677349762,-1.8405
670,"JFOG415",44.42765,-68.3445,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",4.731,NA,-1.8405
671,"JFOG415",44.42765,-68.3445,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.6475,0.733269732090449,-1.8405
672,"JFOG415",44.42765,-68.3445,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.907,NA,-1.8405
673,"JFOG516",44.43737,-68.3394,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",17.877,NA,-1.7538
674,"JGRA116",44.24615,-68.25373,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",16.798,NA,-0.7279
675,"JGRA216",44.24933,-68.25398,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",18.108,NA,-0.4615
676,"JHER116",43.7301,-69.8463,"Apr","ShellFish","bottom culture, shellfish trays racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",6.798,NA,-1.0557
677,"JHER116",43.7301,-69.8463,"Aug","ShellFish","bottom culture, shellfish trays racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",21.915,NA,-1.0557
678,"JHER116",43.7301,-69.8463,"Jan","ShellFish","bottom culture, shellfish trays racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",2.979,NA,-1.0557
679,"JHER116",43.7301,-69.8463,"Jul","ShellFish","bottom culture, shellfish trays racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",19.3115,2.2337503217683,-1.0557
680,"JHER116",43.7301,-69.8463,"Jun","ShellFish","bottom culture, shellfish trays racks and over wintering cages, soft bags, semi rigid bags, and/or floating trays",17.162,NA,-1.0557
681,"JOHN214",43.86129,-69.9046,"Apr","ShellFish","Soft mesh bags",15.607,NA,-1.1702
682,"JOHN214",43.86129,-69.9046,"Mar","ShellFish","Soft mesh bags",1.005,NA,-1.1702
683,"JOHN214",43.86129,-69.9046,"May","ShellFish","Soft mesh bags",14.08,NA,-1.1702
684,"JOHN214",43.86129,-69.9046,"Sep","ShellFish","Soft mesh bags",15.215,NA,-1.1702
685,"JOHN314",43.86972,-69.8996,"Apr","ShellFish","Soft Mesh Bags",15.942,NA,-0.4986
686,"JOHN314",43.86972,-69.8996,"Mar","ShellFish","Soft Mesh Bags",1.301,NA,-0.4986
687,"JOHN314",43.86972,-69.8996,"May","ShellFish","Soft Mesh Bags",14.346,NA,-0.4986
688,"JOHN314",43.86972,-69.8996,"Sep","ShellFish","Soft Mesh Bags",15.415,NA,-0.4986
689,"JOHN615",43.84333,-69.976,"Apr","ShellFish","Shellfish raft, soft bags, and moorings",11.532,NA,-2.5411
690,"JOHN615",43.84333,-69.976,"Nov","ShellFish","Shellfish raft, soft bags, and moorings",7.7335,4.0524289629801,-2.5411
691,"JOHN615",43.84333,-69.976,"Oct","ShellFish","Shellfish raft, soft bags, and moorings",14.479,NA,-2.5411
692,"JOHN615",43.84333,-69.976,"Sep","ShellFish","Shellfish raft, soft bags, and moorings",21.666,NA,-2.5411
693,"JOHN715",43.813,-70.0144,"Apr","ShellFish","Shellfish raft, soft bags, and moorings",12.602,NA,-2.7695
694,"JOHN715",43.813,-70.0144,"Aug","ShellFish","Shellfish raft, soft bags, and moorings",20.343,NA,-2.7695
695,"JOHN715",43.813,-70.0144,"Jan","ShellFish","Shellfish raft, soft bags, and moorings",0.154,NA,-2.7695
696,"JOHN715",43.813,-70.0144,"Jul","ShellFish","Shellfish raft, soft bags, and moorings",20.907,2.27546962185831,-2.7695
697,"JOHN715",43.813,-70.0144,"Nov","ShellFish","Shellfish raft, soft bags, and moorings",7.961,3.99232488657925,-2.7695
698,"JOHN715",43.813,-70.0144,"Oct","ShellFish","Shellfish raft, soft bags, and moorings",14.598,NA,-2.7695
699,"JOHN715",43.813,-70.0144,"Sep","ShellFish","Shellfish raft, soft bags, and moorings",22.219,NA,-2.7695
700,"JPOW116",43.77065,-69.996,"Apr","ShellFish","upweller, shellfish tray racks and over wintering cages",5.605,NA,-2.4048
701,"JPOW116",43.77065,-69.996,"Aug","ShellFish","upweller, shellfish tray racks and over wintering cages",19.819,NA,-2.4048
702,"JPOW116",43.77065,-69.996,"Jan","ShellFish","upweller, shellfish tray racks and over wintering cages",2.064,NA,-2.4048
703,"JPOW116",43.77065,-69.996,"Jul","ShellFish","upweller, shellfish tray racks and over wintering cages",18.959,3.00803224716757,-2.4048
704,"JPUT116",43.72167,-70.1122,"Jan","ShellFish","Soft bags, semi rigid bags, and/or floating trays",2.544,NA,-0.8196
705,"JPUT116",43.72167,-70.1122,"Jul","ShellFish","Soft bags, semi rigid bags, and/or floating trays",19.2765,1.88302535829978,-0.8196
706,"JPUT216",43.717958,-70.12995,"Aug","ShellFish","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays",19.165,NA,-4.9118
707,"JPUT216",43.717958,-70.12995,"Jan","ShellFish","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays",2.726,NA,-4.9118
708,"JPUT216",43.717958,-70.12995,"Jul","ShellFish","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays",17.568,NA,-4.9118
709,"JSMI116",43.83917,-69.6758,"Apr","ShellFish","anchorages or moorings; Shellfish rafts, associated predator nets and spat collectors; shellfish tray racks and over wintering cages",6.975,NA,-7.6494
710,"JSMI116",43.83917,-69.6758,"Aug","ShellFish","anchorages or moorings; Shellfish rafts, associated predator nets and spat collectors; shellfish tray racks and over wintering cages",17.264,NA,-7.6494
711,"JSMI116",43.83917,-69.6758,"Jan","ShellFish","anchorages or moorings; Shellfish rafts, associated predator nets and spat collectors; shellfish tray racks and over wintering cages",4.451,NA,-7.6494
712,"JSMI116",43.83917,-69.6758,"Jul","ShellFish","anchorages or moorings; Shellfish rafts, associated predator nets and spat collectors; shellfish tray racks and over wintering cages",16.254,2.79448599924924,-7.6494
713,"JSMI116",43.83917,-69.6758,"Jun","ShellFish","anchorages or moorings; Shellfish rafts, associated predator nets and spat collectors; shellfish tray racks and over wintering cages",14.903,NA,-7.6494
714,"JWAL115",44.43758,-68.3411,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.157,0.390322943214974,-2.02
715,"JWAL115",44.43758,-68.3411,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.885,NA,-2.02
716,"JWAL115",44.43758,-68.3411,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",19.715,0.216374675043082,-2.02
717,"JWAL115",44.43758,-68.3411,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.61,NA,-2.02
718,"JWAL215",44.43423,-68.348,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.3825,0.825193613644702,-4.6282
719,"JWAL215",44.43423,-68.348,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.62,NA,-4.6282
720,"JWAL215",44.43423,-68.348,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.6365,0.142128463018494,-4.6282
721,"JWAL215",44.43423,-68.348,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.857,NA,-4.6282
722,"JWAL315",44.43283,-68.347,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.8115,0.890247437513864,-1.4285
723,"JWAL315",44.43283,-68.347,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.637,NA,-1.4285
724,"JWAL315",44.43283,-68.347,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.6725,0.0982878425849296,-1.4285
725,"JWAL315",44.43283,-68.347,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.86,NA,-1.4285
726,"JWAL415",44.43237,-68.3488,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",18.3625,1.10803632611932,-3.3894
727,"JWAL415",44.43237,-68.3488,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",5.4,NA,-3.3894
728,"JWAL415",44.43237,-68.3488,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",20.6275,0.0855599205235713,-3.3894
729,"JWAL415",44.43237,-68.3488,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings.",17.904,NA,-3.3894
730,"JYOU114",44.40863,-67.971,"Aug","ShellFish","Soft Mesh Bags",20.3106666666667,1.70718901511618,NA
731,"JYOU114",44.40863,-67.971,"Dec","ShellFish","Soft Mesh Bags",3.56,NA,NA
732,"JYOU114",44.40863,-67.971,"Jan","ShellFish","Soft Mesh Bags",4.21,NA,NA
733,"JYOU114",44.40863,-67.971,"Jul","ShellFish","Soft Mesh Bags",19.422,1.73382582746941,NA
734,"JYOU114",44.40863,-67.971,"Jun","ShellFish","Soft Mesh Bags",18.971,NA,NA
735,"JYOU114",44.40863,-67.971,"Mar","ShellFish","Soft Mesh Bags",0.035,1.13137084989848,NA
736,"JYOU114",44.40863,-67.971,"May","ShellFish","Soft Mesh Bags",21.152,NA,NA
737,"JYOU114",44.40863,-67.971,"Oct","ShellFish","Soft Mesh Bags",13.338,NA,NA
738,"JYOU114",44.40863,-67.971,"Sep","ShellFish","Soft Mesh Bags",19.173,2.03440728469006,NA
739,"JYOU215",44.40841,-67.9711,"Aug","ShellFish","Shellfish tray racks, soft mesh bags, and moorings",20.1115,2.35678690169476,NA
740,"JYOU215",44.40841,-67.9711,"Dec","ShellFish","Shellfish tray racks, soft mesh bags, and moorings",3.714,NA,NA
741,"JYOU215",44.40841,-67.9711,"Jul","ShellFish","Shellfish tray racks, soft mesh bags, and moorings",18.878,1.41138513524835,NA
742,"JYOU215",44.40841,-67.9711,"Mar","ShellFish","Shellfish tray racks, soft mesh bags, and moorings",0.819,NA,NA
743,"JYOU215",44.40841,-67.9711,"Sep","ShellFish","Shellfish tray racks, soft mesh bags, and moorings",19.369,NA,NA
744,"KCOO116",44.11091,-68.8605,"Aug","SeaVeg","marine algae (no rafts)",20.689,NA,-2.9304
745,"KCOO216",44.11054,-68.8603,"Aug","SeaVeg","marine algae (no rafts)",20.608,NA,-3.02
746,"KCOO316",44.11017,-68.8601,"Aug","SeaVeg","marine algae (no rafts)",19.895,NA,-5.2964
747,"KON213",43.99723,-69.3606,"Apr","ShellFish","Tray racks and soft bags",10.0366666666667,2.23309075797052,-4.0197
748,"KON213",43.99723,-69.3606,"Aug","ShellFish","Tray racks and soft bags",20.322,1.8059172184793,-4.0197
749,"KON213",43.99723,-69.3606,"Jan","ShellFish","Tray racks and soft bags",1.618,NA,-4.0197
750,"KON213",43.99723,-69.3606,"Jul","ShellFish","Tray racks and soft bags",23.8565,2.2337503217683,-4.0197
751,"KON213",43.99723,-69.3606,"Mar","ShellFish","Tray racks and soft bags",0.227,NA,-4.0197
752,"KON213",43.99723,-69.3606,"May","ShellFish","Tray racks and soft bags",11.34,NA,-4.0197
753,"KON213",43.99723,-69.3606,"Nov","ShellFish","Tray racks and soft bags",7.5195,4.00293148829705,-4.0197
754,"KON213",43.99723,-69.3606,"Oct","ShellFish","Tray racks and soft bags",14.9733333333333,1.8250000913242,-4.0197
755,"KON213",43.99723,-69.3606,"Sep","ShellFish","Tray racks and soft bags",17.5435,4.35082802464083,-4.0197
756,"KRAM113",43.86667,-69.8744,"Apr","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",11.389,3.5627754630344,-2.0605
757,"KRAM113",43.86667,-69.8744,"Aug","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",20.6915,0.704985460842988,-2.0605
758,"KRAM113",43.86667,-69.8744,"Jan","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",0.478,NA,-2.0605
759,"KRAM113",43.86667,-69.8744,"Jul","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",22.61025,2.84894522879375,-2.0605
760,"KRAM113",43.86667,-69.8744,"Mar","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",0.775,NA,-2.0605
761,"KRAM113",43.86667,-69.8744,"May","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",13.441,NA,-2.0605
762,"KRAM113",43.86667,-69.8744,"Nov","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",7.923,3.7688791437243,-2.0605
763,"KRAM113",43.86667,-69.8744,"Oct","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",15.559,1.63657294368445,-2.0605
764,"KRAM113",43.86667,-69.8744,"Sep","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",19.253,6.00192235871142,-2.0605
765,"KRAM213",43.86501,-69.8741,"Apr","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",12.469,4.14609261835767,-1.6761
766,"KRAM213",43.86501,-69.8741,"Aug","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",20.8835,0.850649457767416,-1.6761
767,"KRAM213",43.86501,-69.8741,"Jan","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",0.767,NA,-1.6761
768,"KRAM213",43.86501,-69.8741,"Jul","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",24.7396666666667,2.53104569957426,-1.6761
769,"KRAM213",43.86501,-69.8741,"Mar","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",0.819,NA,-1.6761
770,"KRAM213",43.86501,-69.8741,"May","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",13.518,NA,-1.6761
771,"KRAM213",43.86501,-69.8741,"Nov","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",7.888,3.88908729652601,-1.6761
772,"KRAM213",43.86501,-69.8741,"Oct","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",15.6233333333333,1.7555837585639,-1.6761
773,"KRAM213",43.86501,-69.8741,"Sep","ShellFish, SeaVeg","soft bags in floating oyster cages (convert to sinking cages for overwintering); marine algae gear ƒ?? submerged lines for growout of algae",19.261,6.01889292145989,-1.6761
774,"LEW109",43.93271,-69.6517,"Apr","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",14.0735,0.898732718888101,-0.1
775,"LEW109",43.93271,-69.6517,"Aug","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",18.822,NA,-0.1
776,"LEW109",43.93271,-69.6517,"Jan","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",2.142,NA,-0.1
777,"LEW109",43.93271,-69.6517,"Jul","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",23.8245,2.83196265865212,-0.1
778,"LEW109",43.93271,-69.6517,"Mar","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",0.592,NA,-0.1
779,"LEW109",43.93271,-69.6517,"May","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",13.318,NA,-0.1
780,"LEW109",43.93271,-69.6517,"Nov","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",7.7155,3.90393653893093,-0.1
781,"LEW109",43.93271,-69.6517,"Oct","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",15.0416666666667,2.39613362176097,-0.1
782,"LEW109",43.93271,-69.6517,"Sep","ShellFish","Soft bags, floating trays, mussel spat collectors/growout lines",17.2845,6.11576655048245,-0.1
783,"LGRA116",44.25318,-68.24725,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",14.996,NA,-3.4279
784,"LGRA216",44.25436,-68.24773,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",15.048,NA,-3.9334
785,"LGRA316",44.25587,-68.24835,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",14.904,NA,-4.0287
786,"LGRA416",44.2573,-68.24769,"Aug","ShellFish","shellfish tray racks, overwintering cages, soft bags, semi rigid bags, floating trays",14.717,NA,-5.7719
787,"LMAR116",43.86917,-69.8935,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.413,NA,-3.0101
788,"LMAR116",43.86917,-69.8935,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.522,NA,-3.0101
789,"LMAR116",43.86917,-69.8935,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.595,NA,-3.0101
790,"LMAR116",43.86917,-69.8935,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.0705,2.28749043713848,-3.0101
791,"LMAR216",43.87266,-69.8924,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.426,NA,-1.2472
792,"LMAR216",43.87266,-69.8924,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.177,NA,-1.2472
793,"LMAR216",43.87266,-69.8924,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.561,NA,-1.2472
794,"LMAR216",43.87266,-69.8924,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.036,NA,-1.2472
795,"LMAR316",43.87266,-69.8923,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.426,NA,-1.4984
796,"LMAR316",43.87266,-69.8923,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",21.177,NA,-1.4984
797,"LMAR316",43.87266,-69.8923,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.561,NA,-1.4984
798,"LMAR316",43.87266,-69.8923,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",22.036,NA,-1.4984
799,"LMAR416",43.86917,-69.8936,"Apr","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",7.338,NA,-2.8722
800,"LMAR416",43.86917,-69.8936,"Aug","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.489,NA,-2.8722
801,"LMAR416",43.86917,-69.8936,"Jan","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",0.644,NA,-2.8722
802,"LMAR416",43.86917,-69.8936,"Jul","ShellFish","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or floating trays",20.0225,2.34123055250866,-2.8722
803,"LOVE115",43.73117,-69.8733,"Apr","SeaVeg","Marine Algae Gear and Moorings",6.906,1.57260548135888,-8.3789
804,"LOVE115",43.73117,-69.8733,"Aug","SeaVeg","Marine Algae Gear and Moorings",17.761,NA,-8.3789
805,"LOVE115",43.73117,-69.8733,"Jan","SeaVeg","Marine Algae Gear and Moorings",3.952,NA,-8.3789
806,"LOVE115",43.73117,-69.8733,"Jul","SeaVeg","Marine Algae Gear and Moorings",17.3365,4.02555890529501,-8.3789
807,"LOVE115",43.73117,-69.8733,"Nov","SeaVeg","Marine Algae Gear and Moorings",9.0385,2.29456150495035,-8.3789
808,"LOVE115",43.73117,-69.8733,"Oct","SeaVeg","Marine Algae Gear and Moorings",14.247,NA,-8.3789
809,"LOVE115",43.73117,-69.8733,"Sep","SeaVeg","Marine Algae Gear and Moorings",19.813,NA,-8.3789
810,"LOVE215",43.73035,-69.8727,"Apr","SeaVeg","Marine Algae Gear and Moorings",7.032,1.71826947828331,-7.9697
811,"LOVE215",43.73035,-69.8727,"Aug","SeaVeg","Marine Algae Gear and Moorings",17.761,NA,-7.9697
812,"LOVE215",43.73035,-69.8727,"Jan","SeaVeg","Marine Algae Gear and Moorings",3.926,NA,-7.9697
813,"LOVE215",43.73035,-69.8727,"Jul","SeaVeg","Marine Algae Gear and Moorings",17.3925,3.99586042048518,-7.9697
814,"LOVE215",43.73035,-69.8727,"Nov","SeaVeg","Marine Algae Gear and Moorings",9.1195,2.20688026408321,-7.9697
815,"LOVE215",43.73035,-69.8727,"Oct","SeaVeg","Marine Algae Gear and Moorings",14.314,NA,-7.9697
816,"LOVE215",43.73035,-69.8727,"Sep","SeaVeg","Marine Algae Gear and Moorings",20.208,NA,-7.9697
817,"LOVE315",43.7332,-69.874,"Apr","SeaVeg","Marine Algae Gear and Moorings",6.761,1.39017193181275,-15.7067
818,"LOVE315",43.7332,-69.874,"Aug","SeaVeg","Marine Algae Gear and Moorings",17.784,NA,-15.7067
819,"LOVE315",43.7332,-69.874,"Jan","SeaVeg","Marine Algae Gear and Moorings",3.942,NA,-15.7067
820,"LOVE315",43.7332,-69.874,"Jul","SeaVeg","Marine Algae Gear and Moorings",14.457,NA,-15.7067
821,"LOVE315",43.7332,-69.874,"Nov","SeaVeg","Marine Algae Gear and Moorings",9.04,2.33769501860273,-15.7067
822,"LOVE315",43.7332,-69.874,"Oct","SeaVeg","Marine Algae Gear and Moorings",14.34,NA,-15.7067
823,"LOVE315",43.7332,-69.874,"Sep","SeaVeg","Marine Algae Gear and Moorings",19.889,NA,-15.7067
824,"LOVE415",43.73568,-69.8729,"Apr","SeaVeg","Marine Algae Gear and Moorings",7.025,1.73665425459416,-14.7102
825,"LOVE415",43.73568,-69.8729,"Aug","SeaVeg","Marine Algae Gear and Moorings",18.02,NA,-14.7102
826,"LOVE415",43.73568,-69.8729,"Jan","SeaVeg","Marine Algae Gear and Moorings",3.816,NA,-14.7102
827,"LOVE415",43.73568,-69.8729,"Jul","SeaVeg","Marine Algae Gear and Moorings",17.567,3.91171471352398,-14.7102
828,"LOVE415",43.73568,-69.8729,"Nov","SeaVeg","Marine Algae Gear and Moorings",9.0145,2.05838784003404,-14.7102
829,"LOVE415",43.73568,-69.8729,"Oct","SeaVeg","Marine Algae Gear and Moorings",14.311,NA,-14.7102
830,"LOVE415",43.73568,-69.8729,"Sep","SeaVeg","Marine Algae Gear and Moorings",19.985,NA,-14.7102
831,"LSMI115",43.83138,-69.9297,"Apr","ShellFish","Tray racks, soft mesh bags, and moorings",10.6265,4.36638437382693,-0.8785
832,"LSMI115",43.83138,-69.9297,"Aug","ShellFish","Tray racks, soft mesh bags, and moorings",22.18,NA,-0.8785
833,"LSMI115",43.83138,-69.9297,"Jan","ShellFish","Tray racks, soft mesh bags, and moorings",0.168,NA,-0.8785
834,"LSMI115",43.83138,-69.9297,"Jul","ShellFish","Tray racks, soft mesh bags, and moorings",21.0935,2.26062037945339,-0.8785
835,"LSMI115",43.83138,-69.9297,"Nov","ShellFish","Tray racks, soft mesh bags, and moorings",7.2625,4.61387174724222,-0.8785
836,"LSMI115",43.83138,-69.9297,"Oct","ShellFish","Tray racks, soft mesh bags, and moorings",14.421,NA,-0.8785
837,"LSMI115",43.83138,-69.9297,"Sep","ShellFish","Tray racks, soft mesh bags, and moorings",23.665,NA,-0.8785
838,"LSMI215",43.83153,-69.9296,"Apr","ShellFish","Tray racks, soft mesh bags, and moorings",13.735,NA,-1.0094
839,"LSMI215",43.83153,-69.9296,"Nov","ShellFish","Tray racks, soft mesh bags, and moorings",7.3185,4.58700168955713,-1.0094
840,"LSMI215",43.83153,-69.9296,"Oct","ShellFish","Tray racks, soft mesh bags, and moorings",14.43,NA,-1.0094
841,"LSMI215",43.83153,-69.9296,"Sep","ShellFish","Tray racks, soft mesh bags, and moorings",23.685,NA,-1.0094
842,"LSMI316",43.8315,-69.9297,"Apr","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",7.546,NA,-0.8703
843,"LSMI316",43.8315,-69.9297,"Aug","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",22.199,NA,-0.8703
844,"LSMI316",43.8315,-69.9297,"Jan","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",0.185,NA,-0.8703
845,"LSMI316",43.8315,-69.9297,"Jul","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",21.1725,2.18708127420999,-0.8703
846,"LSMI416",43.83266,-69.9293,"Apr","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",7.572,NA,-1.2829
847,"LSMI416",43.83266,-69.9293,"Aug","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",22.115,NA,-1.2829
848,"LSMI416",43.83266,-69.9293,"Jan","ShellFish","shellfish tray racks and overwintering cages; soft bags, semi rigid bags, floating trays",0.244,NA,-1.2829
