"ID","SITE_ID","LATITUDE","LONGITUDE","species","equipment","LEASE_TYPE","Status","TheYr","EndYr","BATHY","X010029_20130824","X010029_20140115","X010029_20140304","X010029_20140507","X010029_20140608","X010029_20140827","X010029_20140912","X010029_20140928","X010029_20141030","X010029_20150307","X010029_20150713","X010029_20150729","X010029_20150814","X010029_20150915","X010029_20151220","X011029_20160823","X011030_20130714","X011030_20130730","X011030_20130815","X011030_20131002","X011030_20131018","X011030_20140327","X011030_20140412","X011030_20140530","X011030_20140919","X011030_20150415","X011030_20150906","X011030_20151008","X011030_20151109","X011030_20151125","X011030_20160128","X011030_20160417","X011030_20160620","X011030_20160706","X011030_20160722","X011030_20160823"
232,"KMIL417",43.987888,-69.160583,"SeaVeg","Soft Mesh Bags","L","A",2017,2017,-9.0767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"KRAM113",43.86667,-69.8744,"Urchin","Lantern Nets","L","A",2013,2017,-2.0605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6709022521973,23.7818927764893,20.1930503845215,17.4285545349121,14.8598127365112,0.775067269802094,14.0605583190918,13.4405965805054,15.008563041687,12.7619562149048,23.4968299865723,14.3884601593018,10.5880680084229,5.25834894180298,0.478410333395004,7.34384441375732,NA,18.9688701629639,22.0194511413574,21.1895446777344
234,"KRAM213",43.86501,-69.8741,"SeaVeg","ADPI bags","L","A",2013,2017,-1.6761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1955699920654,24.882999420166,20.2824993133545,17.645580291748,14.7286739349365,0.819277048110962,15.1191511154175,13.5175170898438,15.0052261352539,14.5973653793335,23.5169715881348,14.4947090148926,10.6377182006836,5.13798093795776,0.767167150974274,7.69102573394775,NA,NA,22.1403388977051,21.4848117828369
235,"KRAM317",43.86596944,-69.87403889,"ShellFish","Lantern Nets","L","A",2017,2017,-2.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"KRAM417",43.86495556,-69.87390278,"Finfish","Floating Trays","L","A",2017,2017,-1.9903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"KRKO117",43.74305555,-70.13194444,"SeaVeg","No Gear","L","A",2017,2017,-6.4135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"LEA109",44.39415,-68.7048,"SeaVeg","Upweller","L","A",2009,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"LEW109",43.93271,-69.6517,"SeaVeg","Marine Algae Gear","L","A",2009,2017,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8270969390869,21.8223457336426,18.821704864502,17.805871963501,13.7605009078979,0.591690957546234,14.7090511322021,13.3179817199707,12.9603719711304,13.4376926422119,21.6085796356201,13.5579118728638,10.4756059646606,4.95515537261963,2.14157223701477,NA,NA,NA,NA,NA
240,"LGRA116",44.25318,-68.24725,"Urchin","ADPI bags","L","A",2016,2017,-3.4279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9959096908569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"LGRA216",44.25436,-68.24773,"Urchin","Bottom cages","L","A",2016,2017,-3.9334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0476665496826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"LGRA316",44.25587,-68.24835,"Urchin","Marine Algae Gear","L","A",2016,2017,-4.0287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.904296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"LGRA416",44.2573,-68.24769,"SeaVeg","Bottom cages","L","A",2016,2017,-5.7719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7169275283813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"LMAR116",43.86917,-69.8935,"ShellFish","No Gear","L","A",2016,2017,-3.0101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595384180545807,7.41289567947388,NA,18.4531993865967,21.6883869171143,20.5221328735352
245,"LMAR216",43.87266,-69.8924,"Finfish","Soft Mesh Bags","L","A",2016,2017,-1.2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560993731021881,7.42583227157593,NA,NA,22.0355758666992,21.1765518188477
246,"LMAR316",43.87266,-69.8923,"SeaVeg","Spat Collectors","L","A",2016,2017,-1.4984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560993731021881,7.42583227157593,NA,NA,22.0355758666992,21.1765518188477
247,"LMAR416",43.86917,-69.8936,"Urchin","Predator Nets","L","A",2016,2017,-2.8722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643511891365051,7.33808565139771,NA,18.3665218353271,21.677604675293,20.4894962310791
248,"LSMI115",43.83138,-69.9297,"Finfish","Spat Collectors","L","A",2015,2017,-0.8785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7136840820312,23.6645908355713,14.4206666946411,10.525315284729,3.99972486495972,0.168139204382896,7.53924655914307,NA,19.4952487945557,22.6921577453613,22.1800155639648
249,"LSMI316",43.8315,-69.9297,"Finfish","Semi Rigid Bags","L","A",2016,2017,-0.8703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185400739312172,7.54641580581665,NA,19.6257190704346,22.718879699707,22.1993675231934
250,"LSMI416",43.83266,-69.9293,"SeaVeg","Floating Trays","L","A",2016,2017,-1.2829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244068577885628,7.57221794128418,NA,19.4028873443604,22.6654300689697,22.1154880523682
251,"LSMI516",43.83265,-69.9292,"SeaVeg","Spat Collectors","L","A",2016,2017,-1.5151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244068577885628,7.57221794128418,NA,19.4028873443604,22.6654300689697,22.1154880523682
252,"MACK112",43.91031,-69.8698,"ShellFish","Overwintering Cages","L","A",2012,2017,-0.6218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08622550964355,NA,NA,NA,NA,NA,NA,NA,NA,-0.848430216312408,NA,NA,NA,NA,NA
253,"MDAR116",43.731972,-70.156472,"Finfish","Predator Nets","L","A",2016,2017,-7.5209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18899774551392,NA,NA,18.3504638671875,21.2265682220459,19.1514587402344
254,"MELA115",43.96924,-69.5665,"SeaVeg","Overwintering Cages","L","A",2015,2017,-2.1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8734931945801,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3966760635376,23.8288173675537,14.8674812316895,10.7291116714478,4.84700918197632,0.395761579275131,8.27530384063721,NA,NA,21.7611408233643,21.228515625
255,"MELA215",43.96916,-69.5667,"SeaVeg","Semi Rigid Bags","L","A",2015,2017,-2.1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.835298538208,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.310302734375,23.7785625457764,14.8193397521973,10.7421598434448,4.8886137008667,0.523151099681854,8.24419689178467,17.3248901367188,NA,21.7341995239258,21.2025356292725
256,"MFIS116",43.81224,-69.9915,"Urchin","Soft Mesh Bags","L","A",2016,2017,-6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664131224155426,6.09181213378906,NA,18.8185424804688,22.204761505127,19.8974666595459
257,"MFOG117",44.67925,-67.34568333,"ShellFish","Soft Mesh Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"MFOG217",44.67808333,-67.34568333,"Finfish","No Gear","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,"MFOG317",44.68036666,-67.34561667,"ShellFish","Marine Algae Gear","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"MFOG417",44.68135,-67.3454,"Urchin","Spat Collectors","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,"MGAF117",43.816995,-69.746624,"ShellFish","Upweller","L","A",2017,2017,-0.4194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"MKEN117",43.86595,-69.91489,"SeaVeg","Shellfish Tray Racks","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"MMCC116",44.00644,-69.1645,"Urchin","Lantern Nets","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"MMCC216",44.00656,-69.1646,"Urchin","Overwintering Cages","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"MMCC316",44.00667,-69.1647,"Finfish","Predator Nets","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"MMCC416",44.006767,-69.164967,"Urchin","Predator Nets","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84693884849548,NA,NA,NA,21.1507740020752,NA
267,"MMEN117",44.94345,-67.02971,"Urchin","Stacked Aqua Trays","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"MMEN217",44.94017,-67.04163,"Urchin","Semi Rigid Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"MNEW116",43.9299,-69.5757,"SeaVeg","No Gear","L","A",2016,2017,-3.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0223712921143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60813045501709,7.92639112472534,NA,NA,21.4509544372559,21.2772159576416
270,"MNEW216",43.92953,-69.5768,"Urchin","Semi Rigid Bags","L","A",2016,2017,-4.9781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1787433624268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73287439346313,7.80527782440186,NA,NA,21.345573425293,21.4134845733643
271,"MODL217",43.548117,-70.249193,"Finfish","Vexar Bags","L","A",2017,2017,-9.3782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"MOZE114",44.00675,-69.541,"Urchin","Semi Rigid Bags","L","A",2014,2017,-1.6642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3601760864258,NA,NA,NA,NA,NA,0.57903116941452,13.2985305786133,14.2356548309326,16.5939064025879,10.7687091827393,23.902494430542,14.9733276367188,10.3708696365356,2.83090853691101,0.0610537566244602,8.38121128082275,18.0503749847412,NA,22.5664844512939,22.5022220611572
273,"MOZE214",44.00817,-69.5421,"ShellFish","ADPI bags","L","A",2014,2017,-0.9229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1935291290283,NA,NA,NA,NA,NA,0.629660189151764,13.2242813110352,14.193208694458,16.6960639953613,10.822566986084,23.6545295715332,14.9829454421997,10.2030506134033,3.24828028678894,0.333732008934021,8.35863590240479,18.3317031860352,NA,22.628002166748,22.3702049255371
274,"MOZE314",44.00817,-69.5398,"Finfish","Bottom cages","L","A",2014,2017,-1.4712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.223840713501,NA,NA,NA,NA,NA,0.639150142669678,12.8313360214233,14.2413129806519,16.6631183624268,10.7148370742798,23.9627494812012,14.9733276367188,10.4127779006958,3.63500905036926,0.237168192863464,8.38685321807861,18.2234172821045,NA,22.4781665802002,22.3863105773926
275,"MOZE414",44.00747,-69.541,"Urchin","Vexar Bags","L","A",2014,2017,-1.1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1670017242432,NA,NA,NA,NA,NA,0.654964566230774,13.1924505233765,14.1875486373901,16.6466426849365,10.6286096572876,23.8154182434082,15.0758810043335,10.3813486099243,3.10929703712463,0.154327914118767,8.35581302642822,18.1150131225586,NA,22.4165725708008,22.3476524353027
276,"MWIL116",43.80189,-69.94885,"SeaVeg","Upweller","L","A",2016,2017,-4.7979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00034046173096,5.99873733520508,NA,15.0420379638672,21.2644462585449,20.420934677124
277,"NMAR215",43.86916,-69.8933,"Urchin","Shellfish Tray Racks","L","A",2015,2017,-3.2969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3884773254395,22.6383743286133,14.2208547592163,10.5619258880615,5.93710136413574,0.595384180545807,7.41289567947388,NA,18.4531993865967,21.6883869171143,20.5221328735352
278,"NMAR415",43.87266,-69.8922,"Urchin","Overwintering Cages","L","A",2015,2017,-1.7496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0016641616821,23.1203784942627,14.4045639038086,10.6481676101685,5.36617612838745,0.560993731021881,7.42583227157593,NA,NA,22.0355758666992,21.1765518188477
279,"NMAR516",43.86917,-69.8934,"ShellFish","Shellfish Tray Racks","L","A",2016,2017,-3.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595384180545807,7.41289567947388,NA,18.4531993865967,21.6883869171143,20.5221328735352
280,"NNIV117",43.83587,-70.02039861,"Finfish","Predator Nets","L","A",2017,2017,-4.7294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"NNIV217",43.83561,-70.0207847,"Finfish","Soft Mesh Bags","L","A",2017,2017,-4.6512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"NNIV317",43.83522,-70.02108,"SeaVeg","No Gear","L","A",2017,2017,-4.7105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"NNIV417",43.83486,-70.02153528,"ShellFish","Bottom cages","L","A",2017,2017,-4.8247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"NOR107",44.42157,-68.7299,"ShellFish","Overwintering Cages","L","A",2007,2017,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4654941558838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"PAME117",44.6532,-67.25007,"Finfish","Shellfish Tray Racks","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"PAME217",44.65321,-67.25019,"ShellFish","Lantern Nets","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,"PAME317",44.65322,-67.25027,"Urchin","Soft Mesh Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"PAME417",44.65474,-67.24974,"Urchin","Soft Mesh Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"PDIO117",43.866745,-69.583188,"ShellFish","Overwintering Cages","L","A",2017,2017,-2.8844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"PER209",43.5481,-70.3414,"SeaVeg","Marine Algae Gear","L","A",2009,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9063949584961,22.6822814941406,19.2449645996094,15.0334272384644,2.11114382743835,18.1724910736084,NA,16.7158260345459,12.9537467956543,24.6473236083984,15.9219799041748,11.044394493103,6.67830562591553,2.86083769798279,NA,NA,NA,NA,NA
291,"PER516",43.56036,-70.2198,"Finfish","Marine Algae Gear","L","A",2016,2017,-2.7555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6120445728302,NA,NA,16.8937950134277,NA,20.1267223358154
292,"PER717",43.5422222,-70.25305556,"Urchin","Lantern Nets","L","A",2017,2017,-17.8001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"PETE112",43.91047,-69.8698,"Finfish","Stacked Aqua Trays","L","A",2012,2017,-0.6193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.472560942173004,NA,NA,NA,NA,NA
294,"PGAS117",44.06895,-68.880483,"SeaVeg","Bottom cages","L","A",2017,2017,-1.8684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"PGAS217",44.06895,-68.8806,"Finfish","Upweller","L","A",2017,2017,-1.8872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"PGOT116",43.31,-70.5695,"Urchin","ADPI bags","L","A",2016,2017,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"PGOT216",43.31,-70.5695,"Finfish","Overwintering Cages","L","A",2016,2017,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,"PGOT316",43.30486,-70.5757,"Urchin","Vexar Bags","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"PGOT416",43.30661,-70.5742,"Urchin","Bottom cages","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"PGRA116",43.86429,-69.9029,"Finfish","Floating Trays","L","A",2016,2017,-0.8183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530032575130463,7.11009788513184,NA,18.3633098602295,22.0221385955811,21.4069995880127
301,"PGRA216",43.86443,-69.9026,"Finfish","ADPI bags","L","A",2016,2017,-1.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523151099681854,7.0478720664978,NA,18.1865577697754,21.868839263916,21.0823192596436
302,"PGRA316",43.86459,-69.9023,"Urchin","Stacked Aqua Trays","L","A",2016,2017,-0.8739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516269147396088,7.10575914382935,NA,18.151180267334,21.868839263916,21.1278190612793
303,"PGRA517",43.86758333,-69.90039722,"ShellFish","ADPI bags","L","A",2017,2017,-4.1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"PHME117",44.65512,-67.25578,"ShellFish","Spat Collectors","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"PHME217",44.65512,-67.25591,"Finfish","Soft Mesh Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"PHME317",44.65317,-67.25724,"Finfish","Shellfish Tray Racks","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"PHME417",44.65318,-67.25736,"Finfish","Predator Nets","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"PHOW115",43.0996,-70.7649,"SeaVeg","Shellfish Tray Racks","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"PHOW215",43.09955,-70.7649,"SeaVeg","Floating Trays","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
